"Country","Political province/region","County","Mining area","Mining site","Add. information on mine","Latitude","Longitude","Location precision","Tectonic/geolog. super unit","Tectonic/geolog. unit","Tectonic/geolog. subunit","Deposit type","Mineralisation style","Metals","Minerals","Sample number","Geol. period","206Pb/204Pb","207Pb/204Pb","208Pb/204Pb","206Pb/207Pb","208Pb/207Pb","204Pb/206Pb","207Pb/206Pb","208Pb/206Pb","Model_Age_SK75","mu_SK75","kappa_SK75","Model_Age_CR75","mu_CR75","kappa_CR75","Model_Age_AJ84","mu_AJ84","kappa_AJ84","Model_Age_ADB12","mu_ADB12","kappa_ADB12","Instrument used","2s_206Pb/204Pb","2s_207Pb/204Pb","2s_208Pb/204Pb","2s_207Pb/206Pb","2s_208Pb/206Pb","Archaeologically Relevant? (Y/N)","Reason_archaeologically_relevant","doi","Reference","Additional references"
"Argentina","Salta","unknown","Taca-Taca","Taca-Taca",,-24.5833333333333,-67.7333333333333,"Exact (coordinates from publication)","unknown","unknown","unknown","Porphyritic","Disseminated; veins","Cu","pyrite","AC934","Oligocene",19.182,15.688,39.105,1.22271800101989,2.4926695563488,0.0521322072776561,0.81785006777187,2.03862996559274,-236.679,9.897,3.744,-220.804,10.862,3.829,-208.132,9.81,3.774,,,,"TIMS","unknown","unknown","unknown",,,"y","Angiorama, C. 2001. De metales, minerales y yacimientos. Contribución al estudio de la metalurgia prehispánica en el extremo noroccidental de Argentina. Estudios Atacameños, 21: 63-87.","10.1007/s10816-014-9225-8","Macfarlane, A. W., and Lechtman, H. N., 2016, Andean Ores, Bronze Artifacts, and Lead Isotopes: Constraints on Metal Sources in Their Geological Context, Journal of Archaeological Method and Theory, 23(1), 1–72.","https://sigam.segemar.gov.ar/segedoc/res/img/sigam_yacimientos/dp3061.html"
"Argentina","Salta","unknown","Taca-Taca","Taca-Taca",,-24.5833333333333,-67.7333333333333,"Exact (coordinates from publication)","unknown","unknown","unknown","Porphyritic","Disseminated; veins","Cu","pyrite","AC950","Oligocene",18.663,15.598,38.514,1.19649955122452,2.46916271316836,0.0535819535980282,0.835771312222044,2.06365536087446,-41.077,9.609,3.736,94.682,10.693,3.844,0.815,9.553,3.769,22.447,9.606,3.805,"TIMS","unknown","unknown","unknown",,,"y","Angiorama, C. 2001. De metales, minerales y yacimientos. Contribución al estudio de la metalurgia prehispánica en el extremo noroccidental de Argentina. Estudios Atacameños, 21: 63-87.","10.1007/s10816-014-9225-8","Macfarlane, A. W., and Lechtman, H. N., 2016, Andean Ores, Bronze Artifacts, and Lead Isotopes: Constraints on Metal Sources in Their Geological Context, Journal of Archaeological Method and Theory, 23(1), 1–72.","https://sigam.segemar.gov.ar/segedoc/res/img/sigam_yacimientos/dp3061.html"
"Argentina","Salta","unknown","Taca-Taca","Taca-Taca",,-24.5833333333333,-67.7333333333333,"Exact (coordinates from publication)","unknown","unknown","unknown","Porphyritic","Disseminated; veins","Cu","mixed sulphides","AC968","Oligocene",18.59,15.616,38.525,1.19044569672131,2.46702100409836,0.0537923614846692,0.840021516944594,2.07235072619688,54.731,9.701,3.795,137.361,10.67,3.846,93.302,9.636,3.827,98.056,9.648,3.852,"TIMS","unknown","unknown","unknown",,,"y","Angiorama, C. 2001. De metales, minerales y yacimientos. Contribución al estudio de la metalurgia prehispánica en el extremo noroccidental de Argentina. Estudios Atacameños, 21: 63-87.","10.1007/s10816-014-9225-8","Macfarlane, A. W., and Lechtman, H. N., 2016, Andean Ores, Bronze Artifacts, and Lead Isotopes: Constraints on Metal Sources in Their Geological Context, Journal of Archaeological Method and Theory, 23(1), 1–72.","https://sigam.segemar.gov.ar/segedoc/res/img/sigam_yacimientos/dp3061.html"
"Argentina","Salta","unknown","Taca-Taca","Taca-Taca",,-24.5833333333333,-67.7333333333333,"Exact (coordinates from publication)","unknown","unknown","unknown","Porphyritic","Disseminated; veins","Cu","pyrite","AC984","Oligocene",18.687,15.635,38.654,1.19520307003518,2.47227374480333,0.0535131374752502,0.836677904425536,2.06849681596832,22.079,9.762,3.806,79.342,10.701,3.844,57.963,9.691,3.838,51.933,9.675,3.86,"TIMS","unknown","unknown","unknown",,,"y","Angiorama, C. 2001. De metales, minerales y yacimientos. Contribución al estudio de la metalurgia prehispánica en el extremo noroccidental de Argentina. Estudios Atacameños, 21: 63-87.","10.1007/s10816-014-9225-8","Macfarlane, A. W., and Lechtman, H. N., 2016, Andean Ores, Bronze Artifacts, and Lead Isotopes: Constraints on Metal Sources in Their Geological Context, Journal of Archaeological Method and Theory, 23(1), 1–72.","https://sigam.segemar.gov.ar/segedoc/res/img/sigam_yacimientos/dp3061.html"
"Argentina","Salta","unknown","Taca-Taca","Taca-Taca",,-24.5833333333333,-67.7333333333333,"Exact (coordinates from publication)","unknown","unknown","unknown","Porphyritic","Disseminated; veins","Cu","pyrite","AC986","Oligocene",18.801,15.659,39.105,1.20065138259148,2.49728590586883,0.0531886601776501,0.832881229721823,2.07994255624701,-12.178,9.842,3.971,10.7,10.738,3.84,20.254,9.762,4,,,,"TIMS","unknown","unknown","unknown",,,"y","Angiorama, C. 2001. De metales, minerales y yacimientos. Contribución al estudio de la metalurgia prehispánica en el extremo noroccidental de Argentina. Estudios Atacameños, 21: 63-87.","10.1007/s10816-014-9225-8","Macfarlane, A. W., and Lechtman, H. N., 2016, Andean Ores, Bronze Artifacts, and Lead Isotopes: Constraints on Metal Sources in Their Geological Context, Journal of Archaeological Method and Theory, 23(1), 1–72.","https://sigam.segemar.gov.ar/segedoc/res/img/sigam_yacimientos/dp3061.html"
"Argentina","Catamarca","unknown","Farallon Negro","Agua Rica",,-27.3717388888889,-66.2814916666667,"Exact/neighbouring (coordinates from Google Earth)","Sierras Pampeanas","Complejo Volcánico Farallón Negro","unknown","Porphyritic-epithermal","unknown","Cu; Au; Ag","pyrite","PAR-BA-003","Late Miocene",18.69,15.623,38.712,1.19631312808039,2.47788516930167,0.0535045478865704,0.835901551631889,2.07126805778491,-6.423,9.71,3.83,77.911,10.702,3.843,31.411,9.644,3.861,34.616,9.652,3.881,"TIMS","unknown","unknown","unknown",,,"y","González, L. 2002, Heredarás el broce. Incas y metalurgia en el Sur del Valle de Yocavil, Intersecciones en Antropología,  3, 54-69.","10.1016/j.oregeorev.2020.103395","Borba, M. L., Tassinari, C. C. G., Kirk, J., and Ruiz, J., 2020, Ages and isotope evolution of the Agua Rica Cu-Au porphyry-epithermal deposit, NW Argentina, Ore Geology Reviews, 119, 103395.","unknown"
"Argentina","Catamarca","unknown","Farallon Negro","Agua Rica",,-27.3717388888889,-66.2814916666667,"Exact/neighbouring (coordinates from Google Earth)","Sierras Pampeanas","Complejo Volcánico Farallón Negro","unknown","Porphyritic-epithermal","unknown","Cu; Au; Ag","pyrite","PAR-BA-004","Late Miocene",18.706,15.614,38.673,1.19802741129755,2.47681567823748,0.0534587832780926,0.834705442104138,2.06741152571367,-38.597,9.669,3.796,68.658,10.707,3.843,0.788,9.607,3.828,11.561,9.633,3.853,"TIMS","unknown","unknown","unknown",,,"y","González, L. 2002, Heredarás el broce. Incas y metalurgia en el Sur del Valle de Yocavil, Intersecciones en Antropología,  3, 54-69.","10.1016/j.oregeorev.2020.103395","Borba, M. L., Tassinari, C. C. G., Kirk, J., and Ruiz, J., 2020, Ages and isotope evolution of the Agua Rica Cu-Au porphyry-epithermal deposit, NW Argentina, Ore Geology Reviews, 119, 103395.","unknown"
"Argentina","Catamarca","unknown","Farallon Negro","Agua Rica",,-27.3717388888889,-66.2814916666667,"Exact/neighbouring (coordinates from Google Earth)","Sierras Pampeanas","Complejo Volcánico Farallón Negro","unknown","Porphyritic-epithermal","unknown","Cu; Au; Ag","pyrite","PAR-BA-006","Late Miocene",18.678,15.61,38.654,1.19654067905189,2.4762331838565,0.0535389227968733,0.835742584859193,2.06949352179034,-25.919,9.657,3.803,85.421,10.698,3.844,14.015,9.596,3.835,26.822,9.628,3.859,"TIMS","unknown","unknown","unknown",,,"y","González, L. 2002, Heredarás el broce. Incas y metalurgia en el Sur del Valle de Yocavil, Intersecciones en Antropología,  3, 54-69.","10.1016/j.oregeorev.2020.103395","Borba, M. L., Tassinari, C. C. G., Kirk, J., and Ruiz, J., 2020, Ages and isotope evolution of the Agua Rica Cu-Au porphyry-epithermal deposit, NW Argentina, Ore Geology Reviews, 119, 103395.","unknown"
"Argentina","Catamarca","unknown","Farallon Negro","Agua Rica",,-27.3717388888889,-66.2814916666667,"Exact/neighbouring (coordinates from Google Earth)","Sierras Pampeanas","Complejo Volcánico Farallón Negro","unknown","Porphyritic-epithermal","unknown","Cu; Au; Ag","pyrite; chalcopyrite; covellite","PAR-BA-010","Late Miocene",18.675,15.64,38.677,1.1940537084399,2.47295396419437,0.0535475234270415,0.837483266398929,2.07105756358768,42.004,9.786,3.828,86.321,10.697,3.844,77.054,9.712,3.859,66.856,9.686,3.877,"MC-ICP-MS","unknown","unknown","unknown",,,"y","González, L. 2002, Heredarás el broce. Incas y metalurgia en el Sur del Valle de Yocavil, Intersecciones en Antropología,  3, 54-69.","10.1016/j.oregeorev.2015.12.010","Borba, M. L., Chemale, F., Kawashita, K., Takehara, L., Babinski, M., and Bruckman, M., 2016, The Bajo de la Alumbrera and Agua Rica Cu–Au (Mo) porphyry deposits of Argentina: Genetic constraints on ore formation and sources based on isotope signatures, Ore Geology Reviews, 75, 116–24.","unknown"
"Argentina","Catamarca","unknown","Farallon Negro","Agua Rica",,-27.3717388888889,-66.2814916666667,"Exact/neighbouring (coordinates from Google Earth)","Sierras Pampeanas","Complejo Volcánico Farallón Negro","unknown","Porphyritic-epithermal","unknown","Cu; Au; Ag","pyrite; chalcopyrite; covellite","PAR-BA-018","Late Miocene",18.797,15.644,38.773,1.20154691894656,2.47845819483508,0.0531999787200085,0.832260467095813,2.06272277491089,-41.925,9.779,3.801,13.51,10.736,3.84,-7.127,9.705,3.832,,,,"MC-ICP-MS","unknown","unknown","unknown",,,"y","González, L. 2002, Heredarás el broce. Incas y metalurgia en el Sur del Valle de Yocavil, Intersecciones en Antropología,  3, 54-69.","10.1016/j.oregeorev.2015.12.010","Borba, M. L., Chemale, F., Kawashita, K., Takehara, L., Babinski, M., and Bruckman, M., 2016, The Bajo de la Alumbrera and Agua Rica Cu–Au (Mo) porphyry deposits of Argentina: Genetic constraints on ore formation and sources based on isotope signatures, Ore Geology Reviews, 75, 116–24.","unknown"
"Argentina","Catamarca","unknown","Farallon Negro","Agua Rica",,-27.3717388888889,-66.2814916666667,"Exact/neighbouring (coordinates from Google Earth)","Sierras Pampeanas","Complejo Volcánico Farallón Negro","unknown","Porphyritic-epithermal","unknown","Cu; Au; Ag","pyrite","PAR-BA-019","Late Miocene",18.81,15.644,38.827,1.20237790846331,2.48190999744311,0.0531632110579479,0.831685273790537,2.06416799574694,-51.827,9.777,3.82,5.73,10.74,3.84,-16.989,9.703,3.851,,,,"TIMS","unknown","unknown","unknown",,,"y","González, L. 2002, Heredarás el broce. Incas y metalurgia en el Sur del Valle de Yocavil, Intersecciones en Antropología,  3, 54-69.","10.1016/j.oregeorev.2020.103395","Borba, M. L., Tassinari, C. C. G., Kirk, J., and Ruiz, J., 2020, Ages and isotope evolution of the Agua Rica Cu-Au porphyry-epithermal deposit, NW Argentina, Ore Geology Reviews, 119, 103395.","unknown"
"Argentina","Catamarca","unknown","Farallon Negro","Agua Rica",,-27.3717388888889,-66.2814916666667,"Exact/neighbouring (coordinates from Google Earth)","Sierras Pampeanas","Complejo Volcánico Farallón Negro","unknown","Porphyritic-epithermal","unknown","Cu; Au; Ag","pyrite; chalcopyrite; covellite","PAR-BA-020","Late Miocene",18.817,15.655,38.819,1.2019801980198,2.47965506228042,0.0531434341287134,0.831960461285008,2.06297496944253,-32.994,9.822,3.815,1.234,10.743,3.84,0.107,9.744,3.846,,,,"MC-ICP-MS","unknown","unknown","unknown",,,"y","González, L. 2002, Heredarás el broce. Incas y metalurgia en el Sur del Valle de Yocavil, Intersecciones en Antropología,  3, 54-69.","10.1016/j.oregeorev.2015.12.010","Borba, M. L., Chemale, F., Kawashita, K., Takehara, L., Babinski, M., and Bruckman, M., 2016, The Bajo de la Alumbrera and Agua Rica Cu–Au (Mo) porphyry deposits of Argentina: Genetic constraints on ore formation and sources based on isotope signatures, Ore Geology Reviews, 75, 116–24.","unknown"
"Argentina","Catamarca","unknown","Farallon Negro","Agua Rica",,-27.3717388888889,-66.2814916666667,"Exact/neighbouring (coordinates from Google Earth)","Sierras Pampeanas","Complejo Volcánico Farallón Negro","unknown","Porphyritic-epithermal","unknown","Cu; Au; Ag","pyrite; chalcopyrite; covellite","PAR-BA-028","Late Miocene",18.84,15.669,38.886,1.20237411449359,2.48171548918246,0.0530785562632696,0.831687898089172,2.0640127388535,-19.896,9.877,3.84,-12.934,10.75,3.839,11.072,9.793,3.87,,,,"MC-ICP-MS","unknown","unknown","unknown",,,"y","González, L. 2002, Heredarás el broce. Incas y metalurgia en el Sur del Valle de Yocavil, Intersecciones en Antropología,  3, 54-69.","10.1016/j.oregeorev.2015.12.010","Borba, M. L., Chemale, F., Kawashita, K., Takehara, L., Babinski, M., and Bruckman, M., 2016, The Bajo de la Alumbrera and Agua Rica Cu–Au (Mo) porphyry deposits of Argentina: Genetic constraints on ore formation and sources based on isotope signatures, Ore Geology Reviews, 75, 116–24.","unknown"
"Argentina","Catamarca","unknown","Farallon Negro","Bajo de la Alumbrera",,-27.3321611111111,-66.6093666666667,"Exact/neighbouring (coordinates from Google Earth)","Sierras Pampeanas","Complejo Volcánico Farallón Negro","unknown","Porphyritic","unknown","Cu; Au","pyrite; chalcopyrite; covellite","PAR-BA-033","Late Miocene",18.71,15.634,38.762,1.19675067161315,2.47933990021747,0.0534473543559594,0.835595938001069,2.0717263495457,2.405,9.753,3.847,65.698,10.708,3.843,38.528,9.682,3.878,34.061,9.671,3.894,"MC-ICP-MS","unknown","unknown","unknown",,,"y","González, L. 2002, Heredarás el broce. Incas y metalurgia en el Sur del Valle de Yocavil, Intersecciones en Antropología,  3, 54-69.","10.1016/j.oregeorev.2015.12.010","Borba, M. L., Chemale, F., Kawashita, K., Takehara, L., Babinski, M., and Bruckman, M., 2016, The Bajo de la Alumbrera and Agua Rica Cu–Au (Mo) porphyry deposits of Argentina: Genetic constraints on ore formation and sources based on isotope signatures, Ore Geology Reviews, 75, 116–24.","unknown"
"Argentina","Catamarca","unknown","Farallon Negro","Bajo de la Alumbrera",,-27.3321611111111,-66.6093666666667,"Exact/neighbouring (coordinates from Google Earth)","Sierras Pampeanas","Complejo Volcánico Farallón Negro","unknown","Porphyritic","unknown","Cu; Au","pyrite; chalcopyrite; covellite","PAR-BA-035","Late Miocene",18.7,15.641,38.765,1.19557573045202,2.47842209577393,0.053475935828877,0.836417112299465,2.07299465240642,25.222,9.785,3.857,71.442,10.705,3.843,60.195,9.711,3.888,50.106,9.686,3.902,"MC-ICP-MS","unknown","unknown","unknown",,,"y","González, L. 2002, Heredarás el broce. Incas y metalurgia en el Sur del Valle de Yocavil, Intersecciones en Antropología,  3, 54-69.","10.1016/j.oregeorev.2015.12.010","Borba, M. L., Chemale, F., Kawashita, K., Takehara, L., Babinski, M., and Bruckman, M., 2016, The Bajo de la Alumbrera and Agua Rica Cu–Au (Mo) porphyry deposits of Argentina: Genetic constraints on ore formation and sources based on isotope signatures, Ore Geology Reviews, 75, 116–24.","unknown"
